Sample_Index,NCC_Value
263752,0.01996349
263753,0.02148012
263754,0.02008838
263755,0.01620122
263756,0.01047271
263757,0.00402426
263758,0.00009523
263759,-0.00145701
263760,0.00071602
263761,0.00555875
263762,0.01281250
263763,0.02075144
263764,0.02726798
263765,0.03014767
263766,0.02865921
263767,0.02249738
263768,0.01094233
263769,-0.00365788
263770,-0.01878757
263771,-0.03258597
263772,-0.04248141
263773,-0.04994494
263774,-0.05353418
263775,-0.05453969
263776,-0.05426859
263777,-0.05204725
263778,-0.05115760
263779,-0.05239674
263780,-0.05549075
263781,-0.06015162
263782,-0.06490516
263783,-0.06925566
263784,-0.07100580
263785,-0.06906871
263786,-0.06343436
263787,-0.05435593
263788,-0.04215762
263789,-0.02939848
263790,-0.01670870
263791,-0.00573128
263792,0.00134452
263793,0.00453662
263794,0.00296836
263795,-0.00157212
263796,-0.00773490
263797,-0.01518367
263798,-0.02175797
263799,-0.02642580
263800,-0.02931580
263801,-0.02912387
263802,-0.02662862
263803,-0.02250050
263804,-0.01726538
263805,-0.01338091
263806,-0.01066783
263807,-0.00936141
263808,-0.01043381
263809,-0.01313182
263810,-0.01886637
263811,-0.02601484
263812,-0.03388825
263813,-0.04192433
263814,-0.04930852
263815,-0.05462480
263816,-0.05815137
263817,-0.05910769
263818,-0.05728312
263819,-0.05358847
263820,-0.04796382
263821,-0.04116827
263822,-0.03526536
263823,-0.02911704
263824,-0.02471022
263825,-0.02268696
263826,-0.02171614
263827,-0.02223225
263828,-0.02431043
263829,-0.02641702
263830,-0.02853485
263831,-0.03008638
263832,-0.03083306
263833,-0.03085723
263834,-0.02984343
263835,-0.02735232
263836,-0.02501550
263837,-0.02315819
263838,-0.02254073
263839,-0.02356328
263840,-0.02488796
263841,-0.02751994
263842,-0.03104531
263843,-0.03373932
263844,-0.03550256
263845,-0.03632500
263846,-0.03476669
263847,-0.03204401
263848,-0.02909967
263849,-0.02491980
263850,-0.02142691
263851,-0.01865841
263852,-0.01619859
263853,-0.01507608
263854,-0.01472981
263855,-0.01514336
263856,-0.01733496
263857,-0.02131490
263858,-0.02538734
263859,-0.02963021
263860,-0.03553963
263861,-0.04118771
263862,-0.04672572
263863,-0.05224550
263864,-0.05592473
263865,-0.05913503
263866,-0.06085890
263867,-0.06043659
263868,-0.05800640
263869,-0.05488131
263870,-0.04952763
263871,-0.04230834
263872,-0.03475264
263873,-0.02626044
263874,-0.01844013
263875,-0.01235240
263876,-0.00648628
263877,-0.00074056
263878,0.00299556
263879,0.00508685
263880,0.00630720
263881,0.00483183
263882,0.00150439
263883,-0.00154230
263884,-0.00883959
263885,-0.01612011
263886,-0.02480967
263887,-0.03523721
263888,-0.04525794
263889,-0.05418070
263890,-0.06097736
263891,-0.06512533
263892,-0.06646152
263893,-0.06453447
263894,-0.05852007
263895,-0.04927227
263896,-0.03867530
263897,-0.02781492
263898,-0.01824142
263899,-0.01223098
263900,-0.00905195
263901,-0.00909733
263902,-0.01121269
263903,-0.01485854
263904,-0.01877524
263905,-0.02085967
263906,-0.02111350
263907,-0.01838897
263908,-0.01324427
263909,-0.00700361
263910,-0.00025474
263911,0.00537217
263912,0.00787305
263913,0.00847704
263914,0.00589929
263915,0.00035689
263916,-0.00656295
263917,-0.01490875
263918,-0.02383337
263919,-0.03220579
263920,-0.03931816
263921,-0.04523154
263922,-0.04942435
263923,-0.05179455
263924,-0.05274216
263925,-0.05168167
263926,-0.04841331
263927,-0.04381099
263928,-0.03915822
263929,-0.03413211
263930,-0.03065566
263931,-0.02870199
263932,-0.02868289
263933,-0.03109776
263934,-0.03512092
263935,-0.04076983
263936,-0.04718756
263937,-0.05281222
263938,-0.05556037
263939,-0.05777978
263940,-0.05906026
263941,-0.05917075
263942,-0.05910704
263943,-0.05945095
263944,-0.06049088
263945,-0.06207585
263946,-0.06554382
263947,-0.07027712
263948,-0.07575975
263949,-0.08125628
263950,-0.08533315
263951,-0.08698438
263952,-0.08756399
263953,-0.08550433
263954,-0.08183564
263955,-0.07802883
263956,-0.07417356
263957,-0.07123981
263958,-0.07034683
263959,-0.07217752
263960,-0.07501311
263961,-0.07974145
263962,-0.08400912
263963,-0.08699833
263964,-0.08886541
263965,-0.08835174
263966,-0.08585478
263967,-0.08214997
263968,-0.07750079
263969,-0.07244800
263970,-0.06898414
263971,-0.06691379
263972,-0.06581614
263973,-0.06492226
263974,-0.06455665
263975,-0.06082698
263976,-0.05452425
263977,-0.04552510
263978,-0.03394957
263979,-0.02064746
263980,-0.00933028
263981,0.00158562
263982,0.00928407
263983,0.01221851
263984,0.01177995
263985,0.00877800
263986,0.00378991
263987,-0.00135606
263988,-0.00540538
263989,-0.00673727
263990,-0.00711949
263991,-0.00541808
263992,-0.00282068
263993,-0.00078070
263994,0.00091164
263995,0.00033037
263996,-0.00248094
263997,-0.00651071
263998,-0.01189825
263999,-0.01628327
264000,-0.01911690
264001,-0.01826695
264002,-0.01604219
264003,-0.01178081
264004,-0.00451070
264005,0.00298310
264006,0.00894603
264007,0.01345286
264008,0.01445256
264009,0.01308942
264010,0.00980271
264011,0.00425170
264012,-0.00015744
264013,-0.00401086
264014,-0.00700435
264015,-0.00806166
264016,-0.00814290
264017,-0.00667708
264018,-0.00363721
264019,0.00028789
264020,0.00430222
264021,0.00676164
264022,0.00884239
264023,0.00911484
264024,0.00791555
264025,0.00598284
264026,0.00355512
264027,0.00098029
264028,-0.00138525
264029,-0.00337915
264030,-0.00434336
264031,-0.00477428
264032,-0.00560578
264033,-0.00629924
264034,-0.00615309
264035,-0.00732604
264036,-0.00747584
264037,-0.00735391
264038,-0.00778886
264039,-0.00692018
264040,-0.00628493
264041,-0.00533428
264042,-0.00397205
264043,-0.00339510
264044,-0.00280126
264045,-0.00241054
264046,-0.00239064
264047,-0.00168612
264048,-0.00073981
264049,0.00141555
264050,0.00397450
264051,0.00781768
264052,0.01225911
264053,0.01610259
264054,0.01781641
264055,0.01732599
264056,0.01319754
264057,0.00583514
264058,-0.00497512
264059,-0.01785614
264060,-0.03081311
264061,-0.04361325
264062,-0.05489648
264063,-0.06281275
264064,-0.06627431
264065,-0.06625148
264066,-0.06205795
264067,-0.05381965
264068,-0.04470136
264069,-0.03381519
264070,-0.02365415
264071,-0.01498165
264072,-0.00826185
264073,-0.00379754
264074,-0.00172040
264075,-0.00141279
264076,-0.00192686
264077,-0.00314046
264078,-0.00449708
264079,-0.00482831
264080,-0.00501522
264081,-0.00462761
264082,-0.00321947
264083,-0.00132807
264084,0.00016266
264085,0.00305192
264086,0.00602671
264087,0.00681837
264088,0.00713352
264089,0.00696282
264090,0.00480172
264091,0.00181617
264092,-0.00341062
264093,-0.01071550
264094,-0.01994826
264095,-0.02994760
264096,-0.04094498
264097,-0.05200341
264098,-0.06205303
264099,-0.07066566
264100,-0.07818658
264101,-0.08293715
264102,-0.08526536
264103,-0.08526513
264104,-0.08219056
264105,-0.07608414
264106,-0.06705035
264107,-0.05562168
264108,-0.04164797
264109,-0.02597305
264110,-0.00945591
264111,0.00676981
264112,0.02143882
264113,0.03354477
264114,0.04234316
264115,0.04657374
264116,0.04655259
264117,0.04243853
264118,0.03523702
264119,0.02534484
264120,0.01457055
264121,0.00226073
264122,-0.00898618
264123,-0.01961193
264124,-0.02963718
264125,-0.03805256
264126,-0.04562902
264127,-0.05193771
264128,-0.05727407
264129,-0.06139228
264130,-0.06475046
264131,-0.06625576
264132,-0.06640013
264133,-0.06515560
264134,-0.06160820
264135,-0.05734235
264136,-0.05250495
264137,-0.04636168
264138,-0.04057829
264139,-0.03559672
264140,-0.03171049
264141,-0.02758570
264142,-0.02549793
264143,-0.02442328
264144,-0.02274052
264145,-0.02036197
264146,-0.01675900
264147,-0.01239804
264148,-0.00660231
264149,0.00049090
264150,0.00783388
264151,0.01493756
264152,0.02207488
264153,0.02727215
264154,0.03023990
264155,0.03112645
264156,0.03085403
264157,0.03082020
264158,0.02983205
264159,0.02875945
264160,0.02900247
264161,0.02988875
264162,0.03038124
264163,0.03107524
264164,0.03244018
264165,0.03269177
264166,0.03167337
264167,0.03196526
264168,0.03297516
264169,0.03432602
264170,0.04078666
264171,0.04454597
264172,0.04823233
264173,0.05399817
264174,0.05586720
264175,0.05549706
264176,0.05283412
264177,0.04726025
264178,0.03903367
264179,0.02926304
264180,0.01952447
264181,0.01150957
264182,0.00630251
264183,0.00434437
264184,0.00679311
264185,0.01231852
264186,0.02014344
264187,0.02815646
264188,0.03456462
264189,0.03648976
264190,0.03507450
264191,0.02957506
264192,0.01967761
264193,0.00796145
264194,-0.00328763
264195,-0.01136932
264196,-0.01524891
264197,-0.01361489
264198,-0.00757145
264199,0.00069116
264200,0.01067593
264201,0.01888751
264202,0.02363393
264203,0.02413632
264204,0.01932149
264205,0.01129538
264206,0.00148042
264207,-0.00755871
264208,-0.01397925
264209,-0.01544682
264210,-0.01225339
264211,-0.00383749
264212,0.00835816
264213,0.02199965
264214,0.03443378
264215,0.04311863
264216,0.04695111
264217,0.04475779
264218,0.03792376
264219,0.02792235
264220,0.01649083
264221,0.00685567
264222,0.00117013
264223,-0.00000407
264224,0.00373525
264225,0.01171873
264226,0.02117882
264227,0.02982034
264228,0.03386184
264229,0.03360750
264230,0.02817661
264231,0.01810517
264232,0.00615664
264233,-0.00573024
264234,-0.01706946
264235,-0.02408044
264236,-0.02654487
264237,-0.02469635
264238,-0.01929937
264239,-0.01308021
264240,-0.00835381
264241,-0.00250602
264242,-0.00069396
264243,-0.00155416
264244,-0.00389806
264245,-0.00799188
264246,-0.01057552
264247,-0.01064023
264248,-0.00643872
264249,0.00351879
264250,0.01727931
264251,0.03324685
264252,0.04930285
264253,0.06253060
264254,0.07132675
264255,0.07335767
264256,0.06986764
264257,0.06229504
264258,0.05121581
264259,0.03928375
264260,0.02914484
264261,0.02310021
264262,0.02189681
264263,0.02442272
264264,0.03116024
264265,0.04013769
264266,0.04840270
264267,0.05446415
264268,0.05656902
264269,0.05424045
264270,0.04896438
264271,0.04052289
264272,0.03142339
264273,0.02287397
264274,0.01602568
264275,0.01276696
264276,0.01238211
264277,0.01364809
264278,0.01714977
264279,0.02011704
264280,0.02221485
264281,0.02375212
264282,0.02198312
264283,0.01920957
264284,0.01612587
264285,0.01189445
264286,0.00805591
264287,0.00523966
264288,0.00439975
264289,0.00535654
264290,0.00824762
264291,0.01310220
264292,0.01906839
264293,0.02497090
264294,0.03148492
264295,0.03631219
264296,0.04199574
264297,0.04578893
264298,0.04842735
264299,0.05064922
264300,0.05075403
264301,0.05098556
264302,0.05048338
264303,0.04966279
264304,0.04951850
264305,0.04903751
264306,0.04976775
264307,0.05056818
264308,0.05143577
264309,0.05227138
264310,0.05150864
264311,0.05084414
264312,0.04779743
264313,0.04345396
264314,0.03792128
264315,0.02900387
264316,0.02019723
264317,0.01096649
264318,0.00205630
264319,-0.00564038
264320,-0.01182174
264321,-0.01488214
264322,-0.01612633
264323,-0.01394983
264324,-0.00903687
264325,-0.00317932
264326,0.00340091
264327,0.00991331
264328,0.01574083
264329,0.02012846
264330,0.02307899
264331,0.02532172
264332,0.02650423
264333,0.02807607
264334,0.02835405
264335,0.02965717
264336,0.03137868
264337,0.03408181
264338,0.03843051
264339,0.04240749
264340,0.04721891
264341,0.05124758
264342,0.05350212
264343,0.05371668
264344,0.05156555
264345,0.04940999
264346,0.04593598
264347,0.04306795
264348,0.04002587
264349,0.03807650
264350,0.03853497
264351,0.03997634
264352,0.04266757
264353,0.04474180
264354,0.04556192
264355,0.04423623
264356,0.04018972
264357,0.03400354
264358,0.02526961
264359,0.01518005
264360,0.00452674
264361,-0.00421781
264362,-0.01036526
264363,-0.01407440
264364,-0.01479108
264365,-0.01171191
264366,-0.00576346
264367,0.00133403
264368,0.00970561
264369,0.01772341
264370,0.02511064
264371,0.03107296
264372,0.03468926
264373,0.03778348
264374,0.03954874
264375,0.04120335
264376,0.04249867
264377,0.04253649
264378,0.04303236
264379,0.04147248
264380,0.03953613
264381,0.03535778
264382,0.03001610
264383,0.02359515
264384,0.01502649
264385,0.00741164
264386,0.00118488
264387,-0.00249177
264388,-0.00260217
264389,0.00104219
264390,0.00658184
264391,0.01440337
264392,0.02200185
264393,0.02776183
264394,0.03104026
264395,0.02927810
264396,0.02338494
264397,0.01327930
264398,0.00179107
264399,-0.00953400
264400,-0.01724352
264401,-0.02021953
264402,-0.01804817
264403,-0.00960572
264404,0.00383719
264405,0.02040404
264406,0.03611446
264407,0.04858043
264408,0.05536049
264409,0.05499492
264410,0.05008668
264411,0.04084410
264412,0.02881816
264413,0.01706577
264414,0.00791117
264415,0.00276999
264416,0.00291857
264417,0.00977686
264418,0.02075271
264419,0.03553213
264420,0.05051555
264421,0.06415319
264422,0.07360591
264423,0.07848211
264424,0.07801205
264425,0.07396861
264426,0.06776519
264427,0.06016595
264428,0.05555736
264429,0.05463688
264430,0.05887187
264431,0.06698326
264432,0.07758656
264433,0.08923573
264434,0.09882309
264435,0.10553405
264436,0.10641215
264437,0.10252488
264438,0.09378469
264439,0.08227005
264440,0.07057510
264441,0.06106976
264442,0.05743256
264443,0.05945550
264444,0.06729222
264445,0.07687327
264446,0.08787793
264447,0.09560883
264448,0.09872982
264449,0.09382860
264450,0.08070092
264451,0.06238533
264452,0.03925383
264453,0.01844554
264454,0.00102270
264455,-0.00993878
264456,-0.01264786
264457,-0.00808953
264458,0.00225526
264459,0.01414042
264460,0.02588641
264461,0.03506180
264462,0.03923859
264463,0.03675570
264464,0.03176037
264465,0.02270943
264466,0.01406383
264467,0.00734011
264468,0.00462125
264469,0.00505191
264470,0.00719172
264471,0.01185009
264472,0.01692591
264473,0.02069651
264474,0.02267630
264475,0.02131538
264476,0.01662685
264477,0.01004497
264478,0.00322993
264479,-0.00291995
264480,-0.00875941
264481,-0.01191517
264482,-0.01231443
264483,-0.01112446
264484,-0.00624073
264485,-0.00198683
264486,0.00236818
264487,0.00658605
264488,0.00831000
264489,0.00839242
264490,0.00682852
264491,0.00361099
264492,-0.00083571
264493,-0.00526020
264494,-0.00909496
264495,-0.01053361
264496,-0.01003019
264497,-0.00652610
264498,-0.00241089
264499,0.00289889
264500,0.00574849
264501,0.00736265
264502,0.00587949
264503,0.00181303
264504,-0.00562373
264505,-0.01512906
264506,-0.02654370
264507,-0.03623422
264508,-0.04375685
264509,-0.04776820
264510,-0.04586105
264511,-0.03918560
264512,-0.02675906
264513,-0.01059674
264514,0.00750348
264515,0.02432210
264516,0.03854404
264517,0.04750497
264518,0.05018992
264519,0.04671375
264520,0.03695133
264521,0.02382320
264522,0.00864411
264523,-0.00602584
264524,-0.01766335
264525,-0.02581075
264526,-0.02798383
264527,-0.02724877
264528,-0.02224653
264529,-0.01550709
264530,-0.00925948
264531,-0.00424204
264532,-0.00189393
264533,-0.00193688
264534,-0.00425454
264535,-0.00683862
264536,-0.00943427
264537,-0.00972544
264538,-0.00709704
264539,-0.00152188
264540,0.00768264
264541,0.01947333
264542,0.03200031
264543,0.04389834
264544,0.05443900
264545,0.06089152
264546,0.06357622
264547,0.06199791
264548,0.05629605
264549,0.04868472
264550,0.03916803
264551,0.03000177
264552,0.02047436
264553,0.01362642
264554,0.00648605
264555,0.00079282
264556,-0.00451558
264557,-0.01111042
264558,-0.01735044
264559,-0.02554867
264560,-0.03284547
264561,-0.03918214
264562,-0.04323201
264563,-0.04436146
264564,-0.04151644
264565,-0.03418551
264566,-0.02353500
264567,-0.00896820
264568,0.00583718
264569,0.02026817
264570,0.03187613
264571,0.04037839
264572,0.04370999
264573,0.04219399
264574,0.03772656
264575,0.03210424
264576,0.02623730
264577,0.02252668
264578,0.02255491
264579,0.02573185
264580,0.03224636
264581,0.04077165
264582,0.04955439
264583,0.05637826
264584,0.05897052
264585,0.05689764
264586,0.04882005
264587,0.03630020
264588,0.01991066
264589,0.00394961
264590,-0.01074875
264591,-0.02230323
264592,-0.02843290
264593,-0.02942921
264594,-0.02551855
264595,-0.01751878
264596,-0.00780462
264597,0.00216710
264598,0.00990705
264599,0.01604265
264600,0.01888770
264601,0.01998667
264602,0.02032772
264603,0.01987214
264604,0.02131945
264605,0.02325614
264606,0.02784267
264607,0.03311071
264608,0.03809051
264609,0.04111594
264610,0.04113115
264611,0.03898852
264612,0.03324905
264613,0.02613187
264614,0.01778215
264615,0.01044555
264616,0.00689480
264617,0.00797979
264618,0.01394214
264619,0.02241258
264620,0.03439147
264621,0.04516304
264622,0.05406852
264623,0.05919089
264624,0.05813349
264625,0.05163354
264626,0.03922652
264627,0.02295855
264628,0.00344374
264629,-0.01552720
264630,-0.03275977
264631,-0.04512017
264632,-0.05223568
264633,-0.05404994
264634,-0.05296299
264635,-0.04807998
264636,-0.04276504
264637,-0.03876112
264638,-0.03659200
264639,-0.03678856
264640,-0.03846271
264641,-0.04228596
264642,-0.04578741
264643,-0.04865728
264644,-0.04926413
264645,-0.04720325
264646,-0.04397944
264647,-0.03803703
264648,-0.03112881
264649,-0.02361767
264650,-0.01776156
264651,-0.01311729
264652,-0.01307496
264653,-0.01391064
264654,-0.01377615
264655,-0.01536614
264656,-0.01605479
264657,-0.01599098
264658,-0.01434290
264659,-0.01239958
264660,-0.01106549
264661,-0.01032848
264662,-0.01125060
264663,-0.01383693
264664,-0.01911443
264665,-0.02406004
264666,-0.02890805
264667,-0.03236988
264668,-0.03340608
264669,-0.03294812
264670,-0.03030990
264671,-0.02648794
264672,-0.02078393
264673,-0.01501039
264674,-0.00954499
264675,-0.00497591
264676,-0.00293614
264677,-0.00271554
264678,-0.00481246
264679,-0.00755030
264680,-0.01085323
264681,-0.01331780
264682,-0.01517409
264683,-0.01581182
264684,-0.01457822
264685,-0.01307617
264686,-0.01055250
264687,-0.00909956
264688,-0.00952449
264689,-0.01136014
264690,-0.01547111
264691,-0.02096039
264692,-0.02661308
264693,-0.03207255
264694,-0.03597396
264695,-0.03806294
264696,-0.03763863
264697,-0.03464200
264698,-0.03047902
264699,-0.02574152
264700,-0.02132172
264701,-0.01913823
264702,-0.01787903
264703,-0.01915028
264704,-0.02204910
264705,-0.02480462
264706,-0.02730966
264707,-0.02787311
